Date;Open;High;Low;Close
12.12.2018;112320;112380;112320;112350
12.12.2018;112350;112400;112340;112370
12.12.2018;112360;112360;112300;112320
12.12.2018;112320;112370;112280;112300
12.12.2018;112300;112340;112270;112340
12.12.2018;112340;112340;112310;112310
12.12.2018;112340;112350;112300;112340
12.12.2018;112340;112370;112340;112350
12.12.2018;112340;112350;112240;112250
12.12.2018;112240;112280;112110;112120
12.12.2018;112130;112200;112110;112140
12.12.2018;112140;112250;112080;112190
12.12.2018;112190;112230;112140;112230
12.12.2018;112230;112230;112140;112180
12.12.2018;112180;112210;112160;112200
12.12.2018;112190;112210;112150;112190
12.12.2018;112190;112200;112130;112130
12.12.2018;112130;112150;112070;112090
12.12.2018;112090;112140;112070;112140
12.12.2018;112140;112170;112130;112160
12.12.2018;112170;112210;112160;112190
12.12.2018;112200;112220;112180;112180
12.12.2018;112170;112180;112130;112160
12.12.2018;112160;112170;112100;112100
12.12.2018;112110;112120;111980;112040
12.12.2018;112040;112120;112030;112120
12.12.2018;112110;112170;112090;112120
12.12.2018;112130;112140;112020;112040
12.12.2018;112030;112100;112030;112080
12.12.2018;112070;112100;112060;112080
12.12.2018;112080;112100;112060;112070
12.12.2018;112070;112100;112040;112090
12.12.2018;112090;112130;112090;112110
12.12.2018;112100;112100;112060;112060
12.12.2018;112060;112100;112040;112080
12.12.2018;112090;112120;112060;112070
12.12.2018;112060;112090;112060;112080
12.12.2018;112080;112130;112080;112110
12.12.2018;112110;112150;112100;112130
12.12.2018;112130;112160;112090;112150
12.12.2018;112150;112200;112140;112190
12.12.2018;112200;112220;112140;112220
12.12.2018;112210;112260;112190;112200
12.12.2018;112200;112210;112160;112160
12.12.2018;112150;112160;112120;112130
12.12.2018;112120;112150;112100;112140
12.12.2018;112130;112210;112120;112210
12.12.2018;112190;112190;112090;112110
12.12.2018;112120;112200;112090;112180
12.12.2018;112180;112190;112160;112180
12.12.2018;112190;112220;112180;112200
12.12.2018;112190;112240;112180;112230
12.12.2018;112240;112250;112220;112230
12.12.2018;112240;112260;112210;112210
12.12.2018;112230;112270;112220;112250
12.12.2018;112230;112230;112190;112200
12.12.2018;112190;112200;112160;112200
12.12.2018;112180;112190;112120;112120
12.12.2018;112130;112140;112120;112140
12.12.2018;112150;112190;112130;112190
12.12.2018;112190;112190;112100;112140
12.12.2018;112140;112160;112130;112150
12.12.2018;112150;112170;112140;112160
12.12.2018;112170;112200;112150;112200
12.12.2018;112190;112220;112160;112210
12.12.2018;112200;112220;112170;112190
12.12.2018;112180;112230;112180;112200
12.12.2018;112210;112260;112200;112240
12.12.2018;112260;112260;112180;112180
12.12.2018;112180;112190;112150;112150
12.12.2018;112150;112160;112090;112140
12.12.2018;112150;112220;112120;112190
12.12.2018;112190;112250;112180;112210
12.12.2018;112210;112280;112190;112250
12.12.2018;112230;112250;112200;112200
12.12.2018;112200;112200;112170;112170
12.12.2018;112180;112220;112150;112220
12.12.2018;112200;112240;112200;112220
12.12.2018;112200;112260;112200;112240
12.12.2018;112240;112300;112240;112300
12.12.2018;112280;112310;112270;112280
12.12.2018;112300;112340;112270;112330
12.12.2018;112330;112350;112280;112290
12.12.2018;112290;112290;112270;112280
12.12.2018;112280;112320;112280;112290
12.12.2018;112310;112310;112240;112240
12.12.2018;112230;112230;112150;112160
12.12.2018;112170;112200;112160;112190
12.12.2018;112190;112210;112180;112190
12.12.2018;112200;112200;112180;112180
12.12.2018;112190;112210;112150;112190
